data_id,state_id,indicator_id,categories_id,nfhs_id,ST,Non-ST,Total
2555,8,47,6,2,0,0,0
2556,8,48,7,2,90.3,91.5,91.4
2557,8,49,7,2,65.6,64.5,64.7
2558,8,50,7,2,77.7,73.8,74.4
2559,8,51,7,2,28.6,29.5,29.3
2560,8,52,7,2,5.6,6.2,6.1
2561,8,53,7,2,80,86.7,85.8
2562,8,54,7,2,63,64.5,64.3
2563,8,55,7,2,38,25.7,27.2
2564,8,56,7,2,30.6,20.1,21.5
2565,8,57,7,2,2,3.1,2.9
2566,8,58,7,2,39.9,47.6,46.9
2567,8,59,8,2,21.9,17,17.7
2568,8,60,8,2,47.3,39.6,40.7
2569,8,61,8,2,73.9,69.9,70.5
2570,8,62,8,2,8.3,8.2,8.2
2571,8,63,8,2,35.4,31.2,31.8
2572,8,64,8,2,18.7,16.4,16.8
2573,8,65,8,2,7.9,7.5,7.6
2574,8,66,8,2,31.9,26.9,27.6
2575,8,67,8,2,2.4,3.4,3.3
2576,8,68,8,2,75.5,70.8,71.5
2577,8,69,8,2,63.2,48.3,50.4
2578,8,70,8,2,72.9,54.1,56.8
2579,8,71,8,2,11.2,12.6,12.4
2580,8,72,8,2,14.6,13,13.2
2581,8,73,8,2,59.9,48.5,50.1
2582,8,74,8,2,71.6,65.9,66.9
2583,8,75,9,2,24.8,18.8,19.5
2584,8,76,9,2,16.7,13.5,13.9
2585,8,77,9,2,5.7,13.9,12.9
2586,8,78,9,2,10.3,15.6,14.9
2587,8,79,9,2,35.7,43.2,42.2
2588,8,80,9,2,62.7,58.5,59
2589,8,81,9,2,49.4,45.8,46.3
2590,8,82,9,2,61.6,53.3,54.4
2591,8,83,10,2,3.9,3.9,3.9
2592,8,84,10,2,9.8,8.9,9
2593,8,85,11,2,7.5,8.4,8.3
2594,8,86,11,2,10.5,11.6,11.5
2595,8,87,12,2,9.5,6.5,6.9
2596,8,88,12,2,50,40.8,42
2597,8,89,12,2,0.3,0.3,0.3
2598,8,90,12,2,16.9,10.1,11
2599,8,91,13,2,5.5,3.9,4.1
2600,8,92,13,2,200,200,200
2601,8,93,13,2,95.5,97.3,97.1
2602,8,94,13,2,96.4,96.7,96.6
2603,8,95,14,2,21.6,16.7,17.4
2604,8,96,14,2,30.5,25.9,26.6
2605,8,97,14,2,76.2,80.2,79.6
2606,8,98,14,2,34,52.8,50.2
2607,8,99,15,2,32.5,24.5,25.6
2608,8,100,15,2,19.1,15.9,16.4
2609,8,101,15,2,2.2,1.8,1.9
2610,8,102,15,2,0.8,0,0.6
2611,8,103,16,2,89.8,91.7,91.5
2612,8,104,16,2,95.5,97.7,97.4
2613,8,105,16,2,87,90.6,90.1
2614,8,106,16,2,95.4,97.3,97
2615,8,107,16,2,20.9,27.8,26.8
2616,8,108,16,2,25.9,37.1,35.6
2617,8,109,17,2,36.2,31.3,32
2618,8,110,17,2,64.8,56.3,57.4
2619,8,111,17,2,2.4,1.6,1.7
2620,8,112,17,2,2.2,2.2,2.2
2621,8,113,17,2,3.4,3.3,3.3
2622,8,114,17,2,4.1,5.1,5
2623,11,1,1,2,1030,969,990
2624,11,2,1,2,825,1034,962
2625,11,3,1,2,90.5,91.1,90.9
2626,11,4,1,2,82.5,84.4,83.7
2627,11,5,1,2,52.2,47.3,49
2628,11,6,1,2,6.9,12.8,10.7
2629,11,7,1,2,94,92.2,92.8
2630,11,8,1,2,39.2,36.1,37.2
2631,11,9,1,2,44.4,37.5,39.9
2632,11,10,1,2,99.4,99.3,99.3
2633,11,11,1,2,93.1,94.4,94
2634,11,12,1,2,98.3,97.9,98
2635,11,13,1,2,0.3,0.4,0.4
2636,11,14,1,2,76.4,79.5,78.4
2637,11,15,1,2,74.3,76.4,75.7
2638,11,16,1,2,88.2,88.6,88.4
2639,11,17,1,2,27.7,28.2,28
2640,11,18,1,2,0.8,1.3,1.1
2641,11,19,2,2,76.5,79.7,78.6
2642,11,20,2,2,95.8,95.7,95.7
2643,11,21,2,2,73.5,71.9,72.5
2644,11,22,2,2,72.8,78.3,76.7
2645,11,23,3,2,88,85.2,86.3
2646,11,24,3,2,68.5,69.5,69.1
2647,11,25,3,2,12.3,15.6,14.5
2648,11,26,3,2,2,1.5,1.7
2649,11,27,3,2,66.4,73.9,71.3
2650,11,28,3,2,15.5,10.1,11.9
2651,11,29,3,2,8.5,3.1,4.9
2652,11,30,4,2,4.1,2.4,3.1
2653,11,31,4,2,60.5,65.3,63.7
2654,11,32,4,2,55.7,59.8,58.4
2655,11,33,4,2,45.8,59.3,54.7
2656,11,34,4,2,30.9,36.9,34.9
2657,11,35,4,2,95.5,94.2,94.6
2658,11,36,4,2,56.8,55.3,55.8
2659,11,37,4,2,55.5,49,51.2
2660,11,38,4,2,60.8,52.9,55.6
2661,11,39,5,2,97.1,93.6,94.7
2662,11,40,5,2,87.8,74,78.6
2663,11,41,5,2,36.2,31.1,32.8
2664,11,42,5,2,62.5,47.2,50.1
2665,11,43,5,2,35.6,27.2,30.4
2666,11,44,5,2,5.3,6,5.8
2667,11,45,5,2,12919,12086,12392
2668,11,46,6,2,69,72.3,71.2
2669,11,47,6,2,0,0,0
2670,11,48,7,2,98.9,95.4,96.5
2671,11,49,7,2,61.1,50.8,53.8
2672,11,50,7,2,70,56.3,60.3
2673,11,51,7,2,41.6,45.5,44.1
2674,11,52,7,2,6.6,5,5.5
2675,11,53,7,2,14.3,85.1,57.1
2676,11,54,7,2,25.7,89.4,64.2
2677,11,55,7,2,43.3,54.4,50
2678,11,56,7,2,18.1,50.1,37.5
2679,11,57,7,2,0.1,1,0.7
2680,11,58,7,2,100,14.2,19.1
2681,11,59,8,2,4.9,12.4,9.8
2682,11,60,8,2,28.8,35,33
2683,11,61,8,2,17.4,31.2,28.3
2684,11,62,8,2,26.2,20.3,22.4
2685,11,63,8,2,23,21.9,22.3
2686,11,64,8,2,10.4,15.3,13.6
2687,11,65,8,2,4.7,7.6,6.6
2688,11,66,8,2,16,11.6,13.1
2689,11,67,8,2,14.6,7,9.6
2690,11,68,8,2,58.4,54,55.6
2691,11,69,8,2,66,58.7,61.1
2692,11,70,8,2,55.5,46.8,49.7
2693,11,71,8,2,34,32.1,32.7
2694,11,72,8,2,29.3,25.2,26.6
2695,11,73,8,2,67.3,58.9,61.7
2696,11,74,8,2,77.7,67.4,71.1
2697,11,75,9,2,4.2,6.7,5.8
2698,11,76,9,2,2.9,5.6,4.8
2699,11,77,9,2,35.2,34.6,34.8
2700,11,78,9,2,30.7,37.5,35.4
2701,11,79,9,2,68.8,52.3,57.3
2702,11,80,9,2,76.3,75.2,75.6
2703,11,81,9,2,28.4,40.3,36.9
2704,11,82,9,2,42.6,41.5,41.9
2705,11,83,10,2,7.8,8.6,8.3
2706,11,84,10,2,14.5,16.3,15.6
2707,11,85,11,2,25.2,25.4,25.3
2708,11,86,11,2,40,29.7,33.2
2709,11,87,12,2,12,11.5,11.7
2710,11,88,12,2,39.2,42.4,41.3
2711,11,89,12,2,19.8,14.3,16.3
2712,11,90,12,2,44.4,37.4,39.9
2713,11,91,13,2,5.3,8.8,7.6
2714,11,92,13,2,800,500,600
2715,11,93,13,2,95.7,88.3,90.8
2716,11,94,13,2,93.2,81.4,85
2717,11,95,14,2,21.2,37.3,32.7
2718,11,96,14,2,51.4,53.7,53.1
2719,11,97,14,2,73.2,77.7,76.4
2720,11,98,14,2,89.6,88.3,88.6
2721,11,99,15,2,10,12.3,11.7
2722,11,100,15,2,9.6,7.3,7.8
2723,11,101,15,2,0.4,1.9,1.5
2724,11,102,15,2,0.2,0,0.1
2725,11,103,16,2,97.7,95.4,96.1
2726,11,104,16,2,97.1,98.2,97.9
2727,11,105,16,2,97.2,95.4,95.9
2728,11,106,16,2,96.7,98.2,97.8
2729,11,107,16,2,17.4,26.5,23.9
2730,11,108,16,2,18.6,19.4,19.1
2731,11,109,17,2,9.4,12.5,11.3
2732,11,110,17,2,42.2,43.8,43.2
2733,11,111,17,2,4.5,1,2.4
2734,11,112,17,2,5.5,5.6,5.5
2735,11,113,17,2,6.4,10.2,8.7
2736,11,114,17,2,17,13.8,14.8
2737,36,1,1,2,1016,1052,1049
2738,36,2,1,2,857,922,917
2739,36,3,1,2,67.6,79.8,78.8
2740,36,4,1,2,46.7,62.2,61
2741,36,5,1,2,29.7,47,45.5
2742,36,6,1,2,25,23.3,23.4
2743,36,7,1,2,95.4,95.9,95.9
2744,36,8,1,2,88.7,84.5,84.9
2745,36,9,1,2,60.9,43,44.4
2746,36,10,1,2,98.8,99.4,99.3
2747,36,11,1,2,97.8,98.8,98.7
2748,36,12,1,2,66.6,86.1,84.5
2749,36,13,1,2,31.3,11.1,12.7
2750,36,14,1,2,84.8,92.4,91.8
2751,36,15,1,2,66.4,80.3,79.2
2752,36,16,1,2,49.7,66,64.7
2753,36,17,1,2,73.2,68.8,69.2
2754,36,18,1,2,0.9,1.1,1
2755,36,19,2,2,19.5,28.5,27.7
2756,36,20,2,2,88.9,92.8,92.5
2757,36,21,2,2,70.2,80.8,79.9
2758,36,22,2,2,17.4,27.2,26.5
2759,36,23,3,2,88.7,93.9,93.4
2760,36,24,3,2,65.2,68.4,68.1
2761,36,25,3,2,59.3,62.1,61.9
2762,36,26,3,2,2.4,1.9,2
2763,36,27,3,2,66.1,65.7,65.7
2764,36,28,3,2,7.1,6.4,6.4
2765,36,29,3,2,3.5,2.7,2.8
2766,36,30,4,2,10.1,5.3,5.8
2767,36,31,4,2,82.3,89.1,88.5
2768,36,32,4,2,67.3,70.7,70.5
2769,36,33,4,2,52.6,58.4,57.9
2770,36,34,4,2,34.3,38.4,38
2771,36,35,4,2,97,96.7,96.7
2772,36,36,4,2,74.7,72.6,72.7
2773,36,37,4,2,85.3,77.7,78.4
2774,36,38,4,2,87.4,80.1,80.7
2775,36,39,5,2,94,97.3,97
2776,36,40,5,2,54.2,49.2,49.7
2777,36,41,5,2,54.2,61.3,60.7
2778,36,42,5,2,42.3,55.3,52.9
2779,36,43,5,2,38.1,45.1,44.5
2780,36,44,5,2,17.4,12.9,13.3
2781,36,45,5,2,11871,14038,13851
2782,36,46,6,2,86.4,88.6,88.4
2783,36,47,6,2,0,0,0
2784,36,48,7,2,84.2,90.3,89.8
2785,36,49,7,2,60.4,69.4,68.6
2786,36,50,7,2,76.1,77.9,77.8
2787,36,51,7,2,40,38.2,38.3
2788,36,52,7,2,8,7.3,7.4
2789,36,53,7,2,77.3,74.5,74.8
2790,36,54,7,2,49.1,57,56.3
2791,36,55,7,2,45.8,37.8,38.5
2792,36,56,7,2,22.9,25.1,24.9
2793,36,57,7,2,1.2,2.3,2.2
2794,36,58,7,2,72.3,61.6,62.1
2795,36,59,8,2,13.5,13.9,13.9
2796,36,60,8,2,39.9,36.8,37.1
2797,36,61,8,2,73.1,67.7,68.2
2798,36,62,8,2,12.9,8.4,8.8
2799,36,63,8,2,34.3,33,33.1
2800,36,64,8,2,23.5,21.5,21.7
2801,36,65,8,2,8.9,8.5,8.5
2802,36,66,8,2,33.5,31.6,31.8
2803,36,67,8,2,4.4,3.3,3.4
2804,36,68,8,2,78.3,69.5,70.3
2805,36,69,8,2,75,68.4,69
2806,36,70,8,2,85.2,78.6,79.2
2807,36,71,8,2,25.5,20.2,20.6
2808,36,72,8,2,28.5,23.1,23.5
2809,36,73,8,2,74.8,70.4,70.8
2810,36,74,8,2,81,81.4,81.4
2811,36,75,9,2,21.5,18.5,18.8
2812,36,76,9,2,23.4,15,15.8
2813,36,77,9,2,23,30.8,30.1
2814,36,78,9,2,18.3,33.4,32
2815,36,79,9,2,36.7,46.6,45.7
2816,36,80,9,2,45,44,44
2817,36,81,9,2,61.8,52.2,53.2
2818,36,82,9,2,64,57,57.6
2819,36,83,10,2,9,8.9,8.9
2820,36,84,10,2,13.5,18.6,18.1
2821,36,85,11,2,14.3,15.1,15
2822,36,86,11,2,16.9,23.9,23.2
2823,36,87,12,2,10.4,5.1,5.6
2824,36,88,12,2,32.2,21.4,22.3
2825,36,89,12,2,10,6.4,6.7
2826,36,90,12,2,50.7,42.8,43.4
2827,36,91,13,2,17.7,6.6,7.5
2828,36,92,13,2,300,200,200
2829,36,93,13,2,80.9,85.6,85.2
2830,36,94,13,2,77.4,79,78.9
2831,36,95,14,2,56.1,44.2,45.1
2832,36,96,14,2,73.4,66.1,66.6
2833,36,97,14,2,79.8,84.7,84.4
2834,36,98,14,2,46.6,61.1,60
2835,36,99,15,2,44.2,40.2,40.5
2836,36,100,15,2,37.9,31.4,31.9
2837,36,101,15,2,3.2,4.2,4.2
2838,36,102,15,2,1,0.6,0.9
2839,36,103,16,2,88,93.4,93
2840,36,104,16,2,92.3,93.9,93.8
2841,36,105,16,2,87.9,93.3,92.9
2842,36,106,16,2,91,93.6,93.4
2843,36,107,16,2,24.6,31.2,30.7
2844,36,108,16,2,21.9,30,29.4
2845,36,109,17,2,32.8,34.3,34.2
2846,36,110,17,2,64.8,58.6,59.3
2847,36,111,17,2,4.8,2.8,3
2848,36,112,17,2,4.3,3.3,3.4
2849,36,113,17,2,4,3.7,3.7
2850,36,114,17,2,6.8,8.1,8
2851,16,1,1,2,1024,1005,1011
2852,16,2,1,2,980,968,972
2853,16,3,1,2,86.5,92.4,90.8
2854,16,4,1,2,72.5,85.4,81.8
2855,16,5,1,2,13.1,27.1,23.2
2856,16,6,1,2,40.1,40,40.1
2857,16,7,1,2,90.8,93.6,92.9
2858,16,8,1,2,45.2,42.6,43.3
2859,16,9,1,2,27.3,14.8,18.2
2860,16,10,1,2,95.7,98.8,97.9
2861,16,11,1,2,75.2,93.6,88.5
2862,16,12,1,2,81.7,91.1,88.5
2863,16,13,1,2,2.5,0.5,1.1
2864,16,14,1,2,33.2,49.9,45.3
2865,16,15,1,2,17.3,39,33
2866,16,16,1,2,46.5,72.5,65.4
2867,16,17,1,2,38.6,35.6,36.4
2868,16,18,1,2,1,1,1
2869,16,19,2,2,38,50.2,46.8
2870,16,20,2,2,86.4,93.5,91.5
2871,16,21,2,2,43.3,58.6,54.4
2872,16,22,2,2,18.8,24.4,22.9
2873,16,23,3,2,63.5,71.6,69.1
2874,16,24,3,2,71,71.2,71.2
2875,16,25,3,2,5.4,12.4,10.5
2876,16,26,3,2,0,0,0
2877,16,27,3,2,41.1,37.5,38.4
2878,16,28,3,2,9.2,7.8,8.2
2879,16,29,3,2,3.4,2.2,2.5
2880,16,30,4,2,20.7,22.5,21.9
2881,16,31,4,2,55.3,66.6,63.2
2882,16,32,4,2,44.3,58.3,54.1
2883,16,33,4,2,23.4,28.1,26.6
2884,16,34,4,2,10.1,17.4,15.2
2885,16,35,4,2,90.5,94,93
2886,16,36,4,2,46.9,50.7,49.6
2887,16,37,4,2,55.4,56.8,56.4
2888,16,38,4,2,77.5,77.7,77.6
2889,16,39,5,2,85.9,90.6,89.2
2890,16,40,5,2,83.1,76.7,78.7
2891,16,41,5,2,11,31.5,25.1
2892,16,42,5,2,3.6,16.9,11.5
2893,16,43,5,2,10.6,28.7,22.7
2894,16,44,5,2,23.4,16.3,18.4
2895,16,45,5,2,6077,12010,10107
2896,16,46,6,2,66.7,75.8,73.1
2897,16,47,6,2,0,0,0
2898,16,48,7,2,89.4,95.9,93.9
2899,16,49,7,2,36.9,52.1,47.6
2900,16,50,7,2,51.6,62.7,59.4
2901,16,51,7,2,27.1,33.9,31.8
2902,16,52,7,2,8.7,5.1,6.2
2903,16,53,7,2,68.9,71.1,70.2
2904,16,54,7,2,72.7,62.9,67.2
2905,16,55,7,2,16.4,16.9,16.7
2906,16,56,7,2,9.4,11.5,10.6
2907,16,57,7,2,1.5,1.2,1.3
2908,16,58,7,2,43,43.8,43.5
2909,16,59,8,2,11.8,23.1,19.7
2910,16,60,8,2,34,37.5,36.4
2911,16,61,8,2,65.8,60.9,62.5
2912,16,62,8,2,16.4,12.2,13.5
2913,16,63,8,2,34.4,31.4,32.3
2914,16,64,8,2,20.4,17.3,18.2
2915,16,65,8,2,9.5,6.4,7.3
2916,16,66,8,2,30.7,23.2,25.6
2917,16,67,8,2,8.6,8,8.2
2918,16,68,8,2,73.9,60,64.4
2919,16,69,8,2,65.5,72.2,70.1
2920,16,70,8,2,69.1,70.6,70.2
2921,16,71,8,2,20.7,24.4,23.3
2922,16,72,8,2,10.8,7.9,8.8
2923,16,73,8,2,55,60.9,59
2924,16,74,8,2,66.4,63.4,64.2
2925,16,75,9,2,12.4,17.7,16.2
2926,16,76,9,2,9.8,13.3,12.4
2927,16,77,9,2,16.5,23.5,21.6
2928,16,78,9,2,26.6,22.5,23.6
2929,16,79,9,2,35.1,43.1,41
2930,16,80,9,2,59.8,63.6,62.5
2931,16,81,9,2,61.6,61.5,61.5
2932,16,82,9,2,66.8,67.3,67.2
2933,16,83,10,2,12,13.5,13.1
2934,16,84,10,2,16.8,20.3,19.4
2935,16,85,11,2,11.3,14.1,13.3
2936,16,86,11,2,16,16.8,16.6
2937,16,87,12,2,53,49.4,50.4
2938,16,88,12,2,62.3,55,56.9
2939,16,89,12,2,18.3,1.8,6.3
2940,16,90,12,2,52.3,26.4,33.2
2941,16,91,13,2,97.1,98.2,97.9
2942,16,92,13,2,300,400,300
2943,16,93,13,2,95,98.5,97.5
2944,16,94,13,2,93.7,96.5,95.8
2945,16,95,14,2,28.3,21.3,23.1
2946,16,96,14,2,21.2,15.7,17.2
2947,16,97,14,2,77.3,76.8,76.9
2948,16,98,14,2,46.4,55.4,53.1
2949,16,99,15,2,29.1,27.1,27.6
2950,16,100,15,2,15.7,12.3,13.2
2951,16,101,15,2,4.1,1.5,2.1
2952,16,102,15,2,0.8,3.2,1.5
2953,16,103,16,2,87,93.9,92.1
2954,16,104,16,2,87.6,97.6,95.1
2955,16,105,16,2,86.6,93.5,91.7
2956,16,106,16,2,87.6,97.5,95
2957,16,107,16,2,16.4,15,15.4
2958,16,108,16,2,25.8,31.9,30.4
2959,16,109,17,2,17.8,30.6,26.5
2960,16,110,17,2,70.4,63.8,65.8
2961,16,111,17,2,6.1,6.1,6.1
2962,16,112,17,2,6.4,5.8,5.9
2963,16,113,17,2,5,3.9,4.2
2964,16,114,17,2,5.8,5.7,5.7
2965,5,1,1,2,1026,1064,1062
2966,5,2,1,2,832,943,939
2967,5,3,1,2,88.3,91.2,91.1
2968,5,4,1,2,70.5,75.5,75.3
2969,5,5,1,2,50.7,50.3,50.4
2970,5,6,1,2,*,9.9,9.8
2971,5,7,1,2,96.4,95.1,95.1
2972,5,8,1,2,42.1,31.4,31.7
2973,5,9,1,2,59.8,46.4,46.8
2974,5,10,1,2,99.4,99.4,99.4
2975,5,11,1,2,97.7,95.5,95.5
2976,5,12,1,2,86.1,92.7,92.5
2977,5,13,1,2,12.6,6.2,6.4
2978,5,14,1,2,49.1,59.5,59.2
2979,5,15,1,2,57.6,76.2,75.7
2980,5,16,1,2,86.4,86.5,86.5
2981,5,17,1,2,70.4,62.3,62.5
2982,5,18,1,2,1.1,0.9,0.9
2983,5,19,2,2,76.6,68.9,69.1
2984,5,20,2,2,95.6,96.5,96.5
2985,5,21,2,2,58.2,66.6,66.3
2986,5,22,2,2,28.4,45.9,45.1
2987,5,23,3,2,98.9,91.2,91.5
2988,5,24,3,2,77.9,70.5,70.8
2989,5,25,3,2,28.6,25.9,26
2990,5,26,3,2,0,0.7,0.7
2991,5,27,3,2,50.3,52,51.9
2992,5,28,3,2,6.6,8.9,8.8
2993,5,29,3,2,4.2,3.2,3.2
2994,5,30,4,2,4.8,2.4,2.4
2995,5,31,4,2,77.7,68.5,68.8
2996,5,32,4,2,67.1,61.7,61.8
2997,5,33,4,2,54.9,46.3,46.5
2998,5,34,4,2,36.6,31.2,31.4
2999,5,35,4,2,100,97,97.1
3000,5,36,4,2,67.1,68,67.9
3001,5,37,4,2,79.9,68.8,69.1
3002,5,38,4,2,93,85.5,85.7
3003,5,39,5,2,84.8,83.2,83.2
3004,5,40,5,2,50.3,53.4,53.3
3005,5,41,5,2,13,20.7,20.4
3006,5,42,5,2,*,20.3,20.6
3007,5,43,5,2,*,14.2,14
3008,5,44,5,2,44.6,35.5,35.8
3009,5,45,5,2,7572,10523,10430
3010,5,46,6,2,86.3,84.5,84.5
3011,5,47,6,2,*,0.7,0.6
3012,5,48,7,2,91.2,92.1,92.1
3013,5,49,7,2,*,81.9,82
3014,5,50,7,2,*,91.3,91.3
3015,5,51,7,2,11.7,24.8,24.4
3016,5,52,7,2,2.8,4.5,4.4
3017,5,53,7,2,*,82.9,82.9
3018,5,54,7,2,*,56.7,55.9
3019,5,55,7,2,*,29.2,30.1
3020,5,56,7,2,*,17,16.7
3021,5,57,7,2,4.2,2.2,2.3
3022,5,58,7,2,*,68.3,70
3023,5,59,8,2,20.8,17.6,17.7
3024,5,60,8,2,*,41.1,41.3
3025,5,61,8,2,*,52.2,53
3026,5,62,8,2,*,12.3,12.6
3027,5,63,8,2,25.3,27.1,27
3028,5,64,8,2,10.5,13.3,13.2
3029,5,65,8,2,1.8,4.8,4.7
3030,5,66,8,2,16.8,21.1,21
3031,5,67,8,2,1.1,4.2,4.1
3032,5,68,8,2,58.9,58.8,58.8
3033,5,69,8,2,58.5,67.3,67
3034,5,70,8,2,86.5,83.4,83.5
3035,5,71,8,2,10.1,16.5,16.3
3036,5,72,8,2,3.6,11.1,10.9
3037,5,73,8,2,62,68.4,68.2
3038,5,74,8,2,*,65.2,65.2
3039,5,75,9,2,15.1,13.8,13.8
3040,5,76,9,2,*,17,16.4
3041,5,77,9,2,25.6,29.9,29.7
3042,5,78,9,2,*,26,26.5
3043,5,79,9,2,*,54.7,55
3044,5,80,9,2,55.7,63.1,62.8
3045,5,81,9,2,*,42.9,42.8
3046,5,82,9,2,56,42.1,42.6
3047,5,83,10,2,10.6,6.4,6.6
3048,5,84,10,2,15,14.2,14.2
3049,5,85,11,2,14.1,13.9,13.9
3050,5,86,11,2,17.8,24.1,23.8
3051,5,87,12,2,2.8,4.6,4.6
3052,5,88,12,2,35.5,33.6,33.7
3053,5,89,12,2,0.8,0.3,0.3
3054,5,90,12,2,28.6,25.4,25.5
3055,5,91,13,2,51.5,18.1,19
3056,5,92,13,2,0,100,100
3057,5,93,13,2,97.1,97.6,97.6
3058,5,94,13,2,*,96.5,96.5
3059,5,95,14,2,36.5,20.9,21.6
3060,5,96,14,2,20.6,24.8,24.6
3061,5,97,14,2,80.5,80.2,80.2
3062,5,98,14,2,52.4,61.3,60.9
3063,5,99,15,2,*,21,21.2
3064,5,100,15,2,*,10.8,10.9
3065,5,101,15,2,*,1.8,1.7
3066,5,102,15,2,NA,0.4,0.4
3067,5,103,16,2,86.1,91.3,91.1
3068,5,104,16,2,*,98,97.9
3069,5,105,16,2,83.6,90,89.7
3070,5,106,16,2,*,97.6,97.6
3071,5,107,16,2,11.3,25.1,24.5
3072,5,108,16,2,*,36.1,36.2
3073,5,109,17,2,23.1,23.7,23.7
3074,5,110,17,2,47.7,42.3,42.5
3075,5,111,17,2,4.9,2.5,2.6
3076,5,112,17,2,4,2.9,2.9
3077,5,113,17,2,4.5,4.8,4.8
3078,5,114,17,2,8.1,11,10.9
3079,9,1,1,2,990,1018,1017
3080,9,2,1,2,1033,931,933
3081,9,3,1,2,78.1,85,84.9
3082,9,4,1,2,59,67.6,67.5
3083,9,5,1,2,29.3,39.4,39.3
3084,9,6,1,2,20.6,15.8,15.8
3085,9,7,1,2,87.3,88.1,88.1
3086,9,8,1,2,48.4,34.2,34.4
3087,9,9,1,2,51.3,54.6,54.5
3088,9,10,1,2,79,90,89.8
3089,9,11,1,2,96,99.2,99.2
3090,9,12,1,2,64.8,75.5,75.3
3091,9,13,1,2,32.1,22.8,22.9
3092,9,14,1,2,34.6,49.8,49.5
3093,9,15,1,2,28.1,40.7,40.5
3094,9,16,1,2,61.8,78.3,78
3095,9,17,1,2,16.1,15.9,15.9
3096,9,18,1,2,0.7,0.7,0.7
3097,9,19,2,2,37.5,54.8,54.5
3098,9,20,2,2,91.2,95,94.9
3099,9,21,2,2,32.8,43.6,43.5
3100,9,22,2,2,18.7,30.8,30.6
3101,9,23,3,2,63.4,73,72.9
3102,9,24,3,2,57.1,62.5,62.4
3103,9,25,3,2,19.5,16.8,16.9
3104,9,26,3,2,0.1,0.1,0.1
3105,9,27,3,2,64.5,54.3,54.5
3106,9,28,3,2,14.7,12.8,12.8
3107,9,29,3,2,5.3,4.8,4.8
3108,9,30,4,2,6.7,2.8,2.9
3109,9,31,4,2,55.5,62.6,62.5
3110,9,32,4,2,28.7,42.6,42.4
3111,9,33,4,2,15.4,22.4,22.3
3112,9,34,4,2,6.3,11.9,11.8
3113,9,35,4,2,88.4,95.8,95.7
3114,9,36,4,2,48.8,60.9,60.7
3115,9,37,4,2,51.8,55.7,55.6
3116,9,38,4,2,60.4,64.1,64
3117,9,39,5,2,74.7,83.5,83.4
3118,9,40,5,2,58.5,57.7,57.7
3119,9,41,5,2,7.2,13.8,13.7
3120,9,42,5,2,24.2,28.5,28.4
3121,9,43,5,2,2.8,6.2,6.2
3122,9,44,5,2,50.9,43.8,43.9
3123,9,45,5,2,4712,6422,6396
3124,9,46,6,2,70.3,79.4,79.3
3125,9,47,6,2,0,1.1,1.1
3126,9,48,7,2,72.8,79.8,79.6
3127,9,49,7,2,41,56.9,56.6
3128,9,50,7,2,52.5,69.2,68.9
3129,9,51,7,2,31.8,35.5,35.4
3130,9,52,7,2,6.3,5.6,5.6
3131,9,53,7,2,73,78.3,78.2
3132,9,54,7,2,44.2,50.8,50.7
3133,9,55,7,2,29,28.4,28.5
3134,9,56,7,2,22.9,20,20
3135,9,57,7,2,3.7,3.5,3.5
3136,9,58,7,2,49.3,48.4,48.4
3137,9,59,8,2,25,20.1,20.2
3138,9,60,8,2,23.7,23.9,23.9
3139,9,61,8,2,55.1,59.9,59.8
3140,9,62,8,2,6.6,5.9,5.9
3141,9,63,8,2,47.1,39.6,39.7
3142,9,64,8,2,23.4,17.2,17.3
3143,9,65,8,2,11.3,7.2,7.3
3144,9,66,8,2,47.3,31.9,32.1
3145,9,67,8,2,3.2,3.1,3.1
3146,9,68,8,2,65.3,67.2,67.2
3147,9,69,8,2,56.2,61.9,61.8
3148,9,70,8,2,58.6,64.4,64.3
3149,9,71,8,2,19,24.4,24.3
3150,9,72,8,2,23.7,24.5,24.5
3151,9,73,8,2,52.3,57.7,57.6
3152,9,74,8,2,70.3,76.9,76.8
3153,9,75,9,2,22.3,18.9,19
3154,9,76,9,2,13.6,18,18
3155,9,77,9,2,15.6,21.4,21.3
3156,9,78,9,2,15.5,18.1,18
3157,9,79,9,2,46.9,51.8,51.7
3158,9,80,9,2,57,56.7,56.7
3159,9,81,9,2,43,46,45.9
3160,9,82,9,2,51,50.4,50.4
3161,9,83,10,2,5,6.2,6.2
3162,9,84,10,2,8.7,11.7,11.6
3163,9,85,11,2,11.2,11,11
3164,9,86,11,2,13.8,15.3,15.2
3165,9,87,12,2,12.4,8.4,8.4
3166,9,88,12,2,51.8,44,44.1
3167,9,89,12,2,0.7,0.3,0.3
3168,9,90,12,2,21.5,14.4,14.5
3169,9,91,13,2,34.5,40.9,40.8
3170,9,92,13,2,200,200,200
3171,9,93,13,2,91.6,96.3,96.2
3172,9,94,13,2,90.8,95.4,95.3
3173,9,95,14,2,16.9,15.5,15.5
3174,9,96,14,2,68.4,51.7,51.9
3175,9,97,14,2,75.5,75.4,75.4
3176,9,98,14,2,41.3,46.6,46.5
3177,9,99,15,2,43.5,37.6,37.7
3178,9,100,15,2,32.6,30.2,30.3
3179,9,101,15,2,2.1,3.8,3.8
3180,9,102,15,2,0.9,1.3,0.9
3181,9,103,16,2,83.5,86.8,86.7
3182,9,104,16,2,85.7,93.8,93.8
3183,9,105,16,2,81.3,82.7,82.6
